dup_id,canonical_id,rule,score
CHEMBL3699030,CHEMBL2348619,InChIKeyFull,1.0
CHEMBL3699026,CHEMBL2348620,InChIKeyFull,1.0
CHEMBL3699018,CHEMBL2348621,InChIKeyFull,1.0
CHEMBL3699029,CHEMBL2348622,InChIKeyFull,1.0
CHEMBL3699017,CHEMBL2348623,InChIKeyFull,1.0
CHEMBL2348634,CHEMBL2348633,InChIKeyFull,1.0
CHEMBL2348635,CHEMBL2348633,InChIKeyFull,1.0
CHEMBL2348794,CHEMBL2348793,InChIKeyFull,1.0
CHEMBL2348816,CHEMBL2348796,InChIKeyFull,1.0
CHEMBL2348823,CHEMBL2348818,InChIKeyFull,1.0
CHEMBL558390,CHEMBL235360,InChIKeyFull,1.0
CHEMBL237542,CHEMBL235865,InChIKeyFull,1.0
CHEMBL281873,CHEMBL23606,InChIKeyFull,1.0
CHEMBL30044,CHEMBL2360824,InChIKeyFull,1.0
CHEMBL391512,CHEMBL236289,InChIKeyFull,1.0
CHEMBL411732,CHEMBL2364548,InChIKeyFull,1.0
CHEMBL365581,CHEMBL2364557,InChIKeyFull,1.0
CHEMBL557035,CHEMBL2364557,InChIKeyFull,1.0
CHEMBL477154,CHEMBL2364732,InChIKeyFull,1.0
CHEMBL391513,CHEMBL236498,InChIKeyFull,1.0
CHEMBL2367719,CHEMBL2367718,InChIKeyFull,1.0
CHEMBL521234,CHEMBL2368597,InChIKeyFull,1.0
CHEMBL511142,CHEMBL2368861,InChIKeyFull,1.0
CHEMBL2369902,CHEMBL2369124,InChIKeyFull,1.0
CHEMBL2369903,CHEMBL2369125,InChIKeyFull,1.0
CHEMBL2371016,CHEMBL2369139,InChIKeyFull,1.0
CHEMBL525046,CHEMBL2369474,InChIKeyFull,1.0
CHEMBL2369485,CHEMBL2369484,InChIKeyFull,1.0
CHEMBL2369868,CHEMBL2369858,InChIKeyFull,1.0
CHEMBL428669,CHEMBL2369883,InChIKeyFull,1.0
CHEMBL438034,CHEMBL2369896,InChIKeyFull,1.0
CHEMBL414554,CHEMBL2369901,InChIKeyFull,1.0
CHEMBL2369978,CHEMBL2369957,InChIKeyFull,1.0
CHEMBL2369981,CHEMBL2369958,InChIKeyFull,1.0
CHEMBL2369983,CHEMBL2369959,InChIKeyFull,1.0
CHEMBL2369964,CHEMBL2369963,InChIKeyFull,1.0
CHEMBL606602,CHEMBL2369979,InChIKeyFull,1.0
CHEMBL607481,CHEMBL2369980,InChIKeyFull,1.0
CHEMBL2371020,CHEMBL2370013,InChIKeyFull,1.0
CHEMBL2370184,CHEMBL2370179,InChIKeyFull,1.0
CHEMBL275670,CHEMBL2370207,InChIKeyFull,1.0
CHEMBL2370366,CHEMBL2370362,InChIKeyFull,1.0
CHEMBL2372329,CHEMBL2370362,InChIKeyFull,1.0
CHEMBL2370370,CHEMBL2370368,InChIKeyFull,1.0
CHEMBL2371813,CHEMBL2370384,InChIKeyFull,1.0
CHEMBL3038229,CHEMBL2370384,InChIKeyFull,1.0
CHEMBL2375162,CHEMBL2370572,InChIKeyFull,1.0
CHEMBL2370612,CHEMBL2370610,InChIKeyFull,1.0
CHEMBL2370622,CHEMBL2370610,InChIKeyFull,1.0
CHEMBL263509,CHEMBL2370610,InChIKeyFull,1.0
CHEMBL2370618,CHEMBL2370611,InChIKeyFull,1.0
CHEMBL2370631,CHEMBL2370611,InChIKeyFull,1.0
CHEMBL414713,CHEMBL2370611,InChIKeyFull,1.0
CHEMBL2370976,CHEMBL2370617,InChIKeyFull,1.0
CHEMBL406184,CHEMBL2370617,InChIKeyFull,1.0
CHEMBL438014,CHEMBL2370617,InChIKeyFull,1.0
CHEMBL267708,CHEMBL2370620,InChIKeyFull,1.0
CHEMBL362991,CHEMBL2370620,InChIKeyFull,1.0
CHEMBL2370628,CHEMBL2370627,InChIKeyFull,1.0
CHEMBL2370629,CHEMBL2370627,InChIKeyFull,1.0
CHEMBL404929,CHEMBL2370627,InChIKeyFull,1.0
CHEMBL2370869,CHEMBL2370868,InChIKeyFull,1.0
CHEMBL2371013,CHEMBL2371009,InChIKeyFull,1.0
CHEMBL2371014,CHEMBL2371009,InChIKeyFull,1.0
CHEMBL2371023,CHEMBL2371009,InChIKeyFull,1.0
CHEMBL2371025,CHEMBL2371015,InChIKeyFull,1.0
CHEMBL2371024,CHEMBL2371017,InChIKeyFull,1.0
CHEMBL2371026,CHEMBL2371019,InChIKeyFull,1.0
CHEMBL3350724,CHEMBL2371059,InChIKeyFull,1.0
CHEMBL2371085,CHEMBL2371060,InChIKeyFull,1.0
CHEMBL3350901,CHEMBL2371070,InChIKeyFull,1.0
CHEMBL3350902,CHEMBL2371070,InChIKeyFull,1.0
CHEMBL3350907,CHEMBL2371070,InChIKeyFull,1.0
CHEMBL3350379,CHEMBL2371480,InChIKeyFull,1.0
CHEMBL2371489,CHEMBL2371482,InChIKeyFull,1.0
CHEMBL2371525,CHEMBL2371505,InChIKeyFull,1.0
CHEMBL413679,CHEMBL2371540,InChIKeyFull,1.0
CHEMBL386583,CHEMBL2371851,InChIKeyFull,1.0
CHEMBL2371978,CHEMBL2371977,InChIKeyFull,1.0
CHEMBL2372207,CHEMBL2372196,InChIKeyFull,1.0
CHEMBL2372407,CHEMBL2372398,InChIKeyFull,1.0
CHEMBL2372426,CHEMBL2372425,InChIKeyFull,1.0
CHEMBL3350370,CHEMBL2372509,InChIKeyFull,1.0
CHEMBL2372607,CHEMBL2372604,InChIKeyFull,1.0
CHEMBL68177,CHEMBL2372833,InChIKeyFull,1.0
CHEMBL2372957,CHEMBL2372956,InChIKeyFull,1.0
CHEMBL2372964,CHEMBL2372963,InChIKeyFull,1.0
CHEMBL435380,CHEMBL2373184,InChIKeyFull,1.0
CHEMBL331883,CHEMBL2373217,InChIKeyFull,1.0
CHEMBL387198,CHEMBL2373274,InChIKeyFull,1.0
CHEMBL439111,CHEMBL2373274,InChIKeyFull,1.0
CHEMBL4086974,CHEMBL2385665,InChIKeyFull,1.0
CHEMBL2386163,CHEMBL2386162,InChIKeyFull,1.0
CHEMBL2386285,CHEMBL2386284,InChIKeyFull,1.0
CHEMBL3350384,CHEMBL2386284,InChIKeyFull,1.0
CHEMBL2386571,CHEMBL2386558,InChIKeyFull,1.0
CHEMBL3040038,CHEMBL2387269,InChIKeyFull,1.0
CHEMBL2387736,CHEMBL2387735,InChIKeyFull,1.0
CHEMBL453539,CHEMBL239127,InChIKeyFull,1.0
CHEMBL593763,CHEMBL239507,InChIKeyFull,1.0
CHEMBL3086749,CHEMBL2397015,InChIKeyFull,1.0
CHEMBL3086750,CHEMBL2397016,InChIKeyFull,1.0
CHEMBL3086751,CHEMBL2397017,InChIKeyFull,1.0
CHEMBL3086752,CHEMBL2397018,InChIKeyFull,1.0
CHEMBL3086753,CHEMBL2397019,InChIKeyFull,1.0
CHEMBL3086746,CHEMBL2397020,InChIKeyFull,1.0
CHEMBL3086747,CHEMBL2397021,InChIKeyFull,1.0
CHEMBL3086748,CHEMBL2397022,InChIKeyFull,1.0
CHEMBL3975097,CHEMBL2397186,InChIKeyFull,1.0
CHEMBL2397190,CHEMBL2397187,InChIKeyFull,1.0
CHEMBL2397314,CHEMBL2397312,InChIKeyFull,1.0
CHEMBL2397315,CHEMBL2397312,InChIKeyFull,1.0
CHEMBL3040216,CHEMBL2397737,InChIKeyFull,1.0
CHEMBL240185,CHEMBL239975,InChIKeyFull,1.0
CHEMBL4476089,CHEMBL2403108,InChIKeyFull,1.0
CHEMBL3353337,CHEMBL2407911,InChIKeyFull,1.0
CHEMBL2408014,CHEMBL2408011,InChIKeyFull,1.0
CHEMBL2408013,CHEMBL2408012,InChIKeyFull,1.0
CHEMBL93041,CHEMBL2408019,InChIKeyFull,1.0
CHEMBL2408633,CHEMBL2408632,InChIKeyFull,1.0
CHEMBL2408689,CHEMBL2408688,InChIKeyFull,1.0
CHEMBL2408696,CHEMBL2408695,InChIKeyFull,1.0
CHEMBL2409479,CHEMBL2409477,InChIKeyFull,1.0
CHEMBL2409480,CHEMBL2409478,InChIKeyFull,1.0
CHEMBL2409483,CHEMBL2409482,InChIKeyFull,1.0
CHEMBL2409488,CHEMBL2409485,InChIKeyFull,1.0
CHEMBL2409487,CHEMBL2409486,InChIKeyFull,1.0
CHEMBL2409491,CHEMBL2409489,InChIKeyFull,1.0
CHEMBL2409492,CHEMBL2409490,InChIKeyFull,1.0
CHEMBL389652,CHEMBL2419540,InChIKeyFull,1.0
CHEMBL420540,CHEMBL2419745,InChIKeyFull,1.0
CHEMBL3040861,CHEMBL2419760,InChIKeyFull,1.0
CHEMBL3040806,CHEMBL2419761,InChIKeyFull,1.0
CHEMBL3040910,CHEMBL2419762,InChIKeyFull,1.0
CHEMBL56756,CHEMBL2420160,InChIKeyFull,1.0
CHEMBL2420243,CHEMBL2420161,InChIKeyFull,1.0
CHEMBL2420244,CHEMBL2420162,InChIKeyFull,1.0
CHEMBL534961,CHEMBL242178,InChIKeyFull,1.0
CHEMBL2425313,CHEMBL2425312,InChIKeyFull,1.0
CHEMBL2425617,CHEMBL2425612,InChIKeyFull,1.0
CHEMBL3040513,CHEMBL2425924,InChIKeyFull,1.0
CHEMBL394351,CHEMBL242937,InChIKeyFull,1.0
CHEMBL2431595,CHEMBL2431589,InChIKeyFull,1.0
CHEMBL2431596,CHEMBL2431589,InChIKeyFull,1.0
CHEMBL2431606,CHEMBL2431590,InChIKeyFull,1.0
CHEMBL2431602,CHEMBL2431601,InChIKeyFull,1.0
CHEMBL2431609,CHEMBL2431608,InChIKeyFull,1.0
CHEMBL3287223,CHEMBL2431844,InChIKeyFull,1.0
CHEMBL556368,CHEMBL243442,InChIKeyFull,1.0
CHEMBL2437255,CHEMBL2437254,InChIKeyFull,1.0
CHEMBL2437262,CHEMBL2437261,InChIKeyFull,1.0
CHEMBL2437266,CHEMBL2437265,InChIKeyFull,1.0
CHEMBL2437273,CHEMBL2437272,InChIKeyFull,1.0
CHEMBL536733,CHEMBL243789,InChIKeyFull,1.0
CHEMBL2440912,CHEMBL2440911,InChIKeyFull,1.0
CHEMBL2440915,CHEMBL2440914,InChIKeyFull,1.0
CHEMBL332347,CHEMBL2440929,InChIKeyFull,1.0
CHEMBL2440931,CHEMBL2440930,InChIKeyFull,1.0
CHEMBL537638,CHEMBL244205,InChIKeyFull,1.0
CHEMBL245920,CHEMBL2447963,InChIKeyFull,1.0
CHEMBL54177,CHEMBL2447974,InChIKeyFull,1.0
CHEMBL245776,CHEMBL245774,InChIKeyFull,1.0
CHEMBL246563,CHEMBL245774,InChIKeyFull,1.0
CHEMBL247748,CHEMBL245865,InChIKeyFull,1.0
CHEMBL247749,CHEMBL245865,InChIKeyFull,1.0
CHEMBL247951,CHEMBL245866,InChIKeyFull,1.0
CHEMBL247952,CHEMBL245866,InChIKeyFull,1.0
CHEMBL393444,CHEMBL246376,InChIKeyFull,1.0
CHEMBL537889,CHEMBL246470,InChIKeyFull,1.0
CHEMBL537045,CHEMBL246979,InChIKeyFull,1.0
CHEMBL282256,CHEMBL24706,InChIKeyFull,1.0
CHEMBL401395,CHEMBL247514,InChIKeyFull,1.0
CHEMBL533849,CHEMBL24828,InChIKeyFull,1.0
CHEMBL391622,CHEMBL248325,InChIKeyFull,1.0
CHEMBL394296,CHEMBL248325,InChIKeyFull,1.0
CHEMBL251011,CHEMBL248590,InChIKeyFull,1.0
CHEMBL251012,CHEMBL248590,InChIKeyFull,1.0
CHEMBL373872,CHEMBL249052,InChIKeyFull,1.0
CHEMBL3277920,CHEMBL249456,InChIKeyFull,1.0
CHEMBL471496,CHEMBL249697,InChIKeyFull,1.0
CHEMBL4799297,CHEMBL249697,InChIKeyFull,1.0
CHEMBL249815,CHEMBL249814,InChIKeyFull,1.0
CHEMBL402706,CHEMBL249853,InChIKeyFull,1.0
CHEMBL399689,CHEMBL249887,InChIKeyFull,1.0
CHEMBL3216902,CHEMBL25105,InChIKeyFull,1.0
CHEMBL399752,CHEMBL251188,InChIKeyFull,1.0
CHEMBL251796,CHEMBL251795,InChIKeyFull,1.0
CHEMBL401391,CHEMBL251919,InChIKeyFull,1.0
CHEMBL536285,CHEMBL251942,InChIKeyFull,1.0
CHEMBL540612,CHEMBL25236,InChIKeyFull,1.0
CHEMBL269996,CHEMBL252391,InChIKeyFull,1.0
CHEMBL429927,CHEMBL252422,InChIKeyFull,1.0
CHEMBL398350,CHEMBL253032,InChIKeyFull,1.0
CHEMBL400644,CHEMBL253358,InChIKeyFull,1.0
CHEMBL402745,CHEMBL253680,InChIKeyFull,1.0
CHEMBL82169,CHEMBL253680,InChIKeyFull,1.0
CHEMBL518520,CHEMBL254316,InChIKeyFull,1.0
CHEMBL3233192,CHEMBL254919,InChIKeyFull,1.0
CHEMBL400983,CHEMBL255041,InChIKeyFull,1.0
CHEMBL403633,CHEMBL255354,InChIKeyFull,1.0
CHEMBL272963,CHEMBL255389,InChIKeyFull,1.0
CHEMBL556001,CHEMBL25554,InChIKeyFull,1.0
CHEMBL3217190,CHEMBL256147,InChIKeyFull,1.0
CHEMBL368900,CHEMBL256381,InChIKeyFull,1.0
CHEMBL404451,CHEMBL256468,InChIKeyFull,1.0
CHEMBL4452581,CHEMBL257367,InChIKeyFull,1.0
CHEMBL556996,CHEMBL257922,InChIKeyFull,1.0
CHEMBL602937,CHEMBL258765,InChIKeyFull,1.0
CHEMBL537852,CHEMBL258876,InChIKeyFull,1.0
CHEMBL434209,CHEMBL25889,InChIKeyFull,1.0
CHEMBL6676,CHEMBL25889,InChIKeyFull,1.0
CHEMBL74539,CHEMBL261932,InChIKeyFull,1.0
CHEMBL83616,CHEMBL261932,InChIKeyFull,1.0
CHEMBL439272,CHEMBL261992,InChIKeyFull,1.0
CHEMBL555715,CHEMBL262040,InChIKeyFull,1.0
CHEMBL414180,CHEMBL262155,InChIKeyFull,1.0
CHEMBL383458,CHEMBL262172,InChIKeyFull,1.0
CHEMBL411600,CHEMBL262258,InChIKeyFull,1.0
CHEMBL275592,CHEMBL262714,InChIKeyFull,1.0
CHEMBL405190,CHEMBL262963,InChIKeyFull,1.0
CHEMBL415795,CHEMBL262963,InChIKeyFull,1.0
CHEMBL274875,CHEMBL263031,InChIKeyFull,1.0
CHEMBL439541,CHEMBL263628,InChIKeyFull,1.0
CHEMBL283330,CHEMBL263670,InChIKeyFull,1.0
CHEMBL427629,CHEMBL263878,InChIKeyFull,1.0
CHEMBL439128,CHEMBL263878,InChIKeyFull,1.0
CHEMBL265573,CHEMBL264341,InChIKeyFull,1.0
CHEMBL410480,CHEMBL264342,InChIKeyFull,1.0
CHEMBL265746,CHEMBL264343,InChIKeyFull,1.0
CHEMBL269780,CHEMBL264343,InChIKeyFull,1.0
CHEMBL386549,CHEMBL264343,InChIKeyFull,1.0
CHEMBL409697,CHEMBL264343,InChIKeyFull,1.0
CHEMBL409970,CHEMBL264343,InChIKeyFull,1.0
CHEMBL410816,CHEMBL264343,InChIKeyFull,1.0
CHEMBL410899,CHEMBL264343,InChIKeyFull,1.0
CHEMBL410947,CHEMBL264343,InChIKeyFull,1.0
CHEMBL410960,CHEMBL264343,InChIKeyFull,1.0
CHEMBL411116,CHEMBL264343,InChIKeyFull,1.0
CHEMBL411174,CHEMBL264343,InChIKeyFull,1.0
CHEMBL413284,CHEMBL264343,InChIKeyFull,1.0
CHEMBL413285,CHEMBL264343,InChIKeyFull,1.0
CHEMBL413434,CHEMBL264343,InChIKeyFull,1.0
CHEMBL428123,CHEMBL264343,InChIKeyFull,1.0
CHEMBL430313,CHEMBL264343,InChIKeyFull,1.0
CHEMBL438036,CHEMBL264343,InChIKeyFull,1.0
CHEMBL438587,CHEMBL264343,InChIKeyFull,1.0
CHEMBL439288,CHEMBL264343,InChIKeyFull,1.0
CHEMBL410672,CHEMBL264352,InChIKeyFull,1.0
CHEMBL265504,CHEMBL264482,InChIKeyFull,1.0
CHEMBL268337,CHEMBL265147,InChIKeyFull,1.0
CHEMBL384292,CHEMBL265264,InChIKeyFull,1.0
CHEMBL406338,CHEMBL265387,InChIKeyFull,1.0
CHEMBL265423,CHEMBL265404,InChIKeyFull,1.0
CHEMBL413376,CHEMBL265502,InChIKeyFull,1.0
CHEMBL389051,CHEMBL265510,InChIKeyFull,1.0
CHEMBL422395,CHEMBL265510,InChIKeyFull,1.0
CHEMBL407057,CHEMBL265595,InChIKeyFull,1.0
CHEMBL411002,CHEMBL265615,InChIKeyFull,1.0
CHEMBL438776,CHEMBL265615,InChIKeyFull,1.0
CHEMBL556949,CHEMBL265615,InChIKeyFull,1.0
CHEMBL296603,CHEMBL26575,InChIKeyFull,1.0
CHEMBL405618,CHEMBL265813,InChIKeyFull,1.0
CHEMBL559150,CHEMBL265836,InChIKeyFull,1.0
CHEMBL268306,CHEMBL265859,InChIKeyFull,1.0
CHEMBL409301,CHEMBL265907,InChIKeyFull,1.0
CHEMBL3350125,CHEMBL266643,InChIKeyFull,1.0
CHEMBL413160,CHEMBL266782,InChIKeyFull,1.0
CHEMBL555670,CHEMBL267014,InChIKeyFull,1.0
CHEMBL514138,CHEMBL267178,InChIKeyFull,1.0
CHEMBL267976,CHEMBL267475,InChIKeyFull,1.0
CHEMBL490665,CHEMBL267495,InChIKeyFull,1.0
CHEMBL408257,CHEMBL267900,InChIKeyFull,1.0
CHEMBL436887,CHEMBL268205,InChIKeyFull,1.0
CHEMBL5290746,CHEMBL268262,InChIKeyFull,1.0
CHEMBL36952,CHEMBL268617,InChIKeyFull,1.0
CHEMBL407529,CHEMBL268818,InChIKeyFull,1.0
CHEMBL405097,CHEMBL269377,InChIKeyFull,1.0
CHEMBL4095474,CHEMBL269538,InChIKeyFull,1.0
CHEMBL408444,CHEMBL270995,InChIKeyFull,1.0
CHEMBL402840,CHEMBL272137,InChIKeyFull,1.0
CHEMBL402841,CHEMBL272137,InChIKeyFull,1.0
CHEMBL593215,CHEMBL272215,InChIKeyFull,1.0
CHEMBL8730,CHEMBL273475,InChIKeyFull,1.0
CHEMBL45308,CHEMBL273820,InChIKeyFull,1.0
CHEMBL4531673,CHEMBL27403,InChIKeyFull,1.0
CHEMBL29757,CHEMBL274323,InChIKeyFull,1.0
CHEMBL542581,CHEMBL275528,InChIKeyFull,1.0
CHEMBL276741,CHEMBL275611,InChIKeyFull,1.0
CHEMBL428174,CHEMBL276358,InChIKeyFull,1.0
CHEMBL277985,CHEMBL276379,InChIKeyFull,1.0
CHEMBL7393,CHEMBL276500,InChIKeyFull,1.0
CHEMBL7549,CHEMBL276500,InChIKeyFull,1.0
CHEMBL500996,CHEMBL27673,InChIKeyFull,1.0
CHEMBL542541,CHEMBL276832,InChIKeyFull,1.0
CHEMBL402871,CHEMBL276838,InChIKeyFull,1.0
CHEMBL387437,CHEMBL277132,InChIKeyFull,1.0
CHEMBL77575,CHEMBL277498,InChIKeyFull,1.0
CHEMBL28730,CHEMBL27794,InChIKeyFull,1.0
CHEMBL28782,CHEMBL27794,InChIKeyFull,1.0
CHEMBL285479,CHEMBL278789,InChIKeyFull,1.0
CHEMBL281626,CHEMBL278996,InChIKeyFull,1.0
CHEMBL283317,CHEMBL280202,InChIKeyFull,1.0
CHEMBL282842,CHEMBL280563,InChIKeyFull,1.0
CHEMBL317956,CHEMBL281140,InChIKeyFull,1.0
CHEMBL337898,CHEMBL281140,InChIKeyFull,1.0
CHEMBL542933,CHEMBL281594,InChIKeyFull,1.0
CHEMBL543876,CHEMBL281594,InChIKeyFull,1.0
CHEMBL347036,CHEMBL282567,InChIKeyFull,1.0
CHEMBL29660,CHEMBL282731,InChIKeyFull,1.0
CHEMBL61,CHEMBL283120,InChIKeyFull,1.0
CHEMBL283994,CHEMBL283524,InChIKeyFull,1.0
CHEMBL290377,CHEMBL28389,InChIKeyFull,1.0
CHEMBL344151,CHEMBL284237,InChIKeyFull,1.0
CHEMBL73925,CHEMBL284250,InChIKeyFull,1.0
CHEMBL285328,CHEMBL284418,InChIKeyFull,1.0
CHEMBL285705,CHEMBL284475,InChIKeyFull,1.0
CHEMBL370758,CHEMBL285066,InChIKeyFull,1.0
CHEMBL3350507,CHEMBL28509,InChIKeyFull,1.0
CHEMBL38249,CHEMBL285204,InChIKeyFull,1.0
CHEMBL285490,CHEMBL285447,InChIKeyFull,1.0
CHEMBL31947,CHEMBL286034,InChIKeyFull,1.0
CHEMBL36065,CHEMBL286158,InChIKeyFull,1.0
CHEMBL423112,CHEMBL286722,InChIKeyFull,1.0
CHEMBL3215749,CHEMBL286991,InChIKeyFull,1.0
CHEMBL37276,CHEMBL287801,InChIKeyFull,1.0
CHEMBL51625,CHEMBL287896,InChIKeyFull,1.0
CHEMBL552611,CHEMBL288090,InChIKeyFull,1.0
CHEMBL41221,CHEMBL288166,InChIKeyFull,1.0
CHEMBL84612,CHEMBL28862,InChIKeyFull,1.0
CHEMBL38075,CHEMBL288814,InChIKeyFull,1.0
CHEMBL289518,CHEMBL288911,InChIKeyFull,1.0
CHEMBL78855,CHEMBL289302,InChIKeyFull,1.0
CHEMBL80672,CHEMBL289432,InChIKeyFull,1.0
CHEMBL70380,CHEMBL289498,InChIKeyFull,1.0
CHEMBL9387,CHEMBL289498,InChIKeyFull,1.0
CHEMBL607008,CHEMBL290376,InChIKeyFull,1.0
CHEMBL35749,CHEMBL290610,InChIKeyFull,1.0
CHEMBL349816,CHEMBL290737,InChIKeyFull,1.0
CHEMBL3392246,CHEMBL290860,InChIKeyFull,1.0
CHEMBL416657,CHEMBL29097,InChIKeyFull,1.0
CHEMBL486698,CHEMBL292314,InChIKeyFull,1.0
CHEMBL538595,CHEMBL29292,InChIKeyFull,1.0
CHEMBL3216853,CHEMBL293212,InChIKeyFull,1.0
CHEMBL304209,CHEMBL293685,InChIKeyFull,1.0
CHEMBL59587,CHEMBL294470,InChIKeyFull,1.0
CHEMBL473914,CHEMBL295380,InChIKeyFull,1.0
CHEMBL544266,CHEMBL296602,InChIKeyFull,1.0
CHEMBL311909,CHEMBL296966,InChIKeyFull,1.0
CHEMBL47177,CHEMBL297425,InChIKeyFull,1.0
CHEMBL298895,CHEMBL298337,InChIKeyFull,1.0
CHEMBL56666,CHEMBL298406,InChIKeyFull,1.0
CHEMBL309635,CHEMBL298703,InChIKeyFull,1.0
CHEMBL302393,CHEMBL299056,InChIKeyFull,1.0
CHEMBL329081,CHEMBL300008,InChIKeyFull,1.0
CHEMBL537996,CHEMBL300019,InChIKeyFull,1.0
CHEMBL38434,CHEMBL300058,InChIKeyFull,1.0
CHEMBL539027,CHEMBL30008,InChIKeyFull,1.0
CHEMBL552659,CHEMBL30008,InChIKeyFull,1.0
CHEMBL555597,CHEMBL300185,InChIKeyFull,1.0
CHEMBL311347,CHEMBL300226,InChIKeyFull,1.0
CHEMBL423890,CHEMBL300571,InChIKeyFull,1.0
CHEMBL545043,CHEMBL300584,InChIKeyFull,1.0
CHEMBL3143955,CHEMBL301265,InChIKeyFull,1.0
CHEMBL3182733,CHEMBL301265,InChIKeyFull,1.0
CHEMBL61713,CHEMBL301646,InChIKeyFull,1.0
CHEMBL552891,CHEMBL301782,InChIKeyFull,1.0
CHEMBL418292,CHEMBL302227,InChIKeyFull,1.0
CHEMBL432895,CHEMBL302782,InChIKeyFull,1.0
CHEMBL65339,CHEMBL302782,InChIKeyFull,1.0
CHEMBL66066,CHEMBL302782,InChIKeyFull,1.0
CHEMBL66464,CHEMBL302782,InChIKeyFull,1.0
CHEMBL66866,CHEMBL302782,InChIKeyFull,1.0
CHEMBL63407,CHEMBL303513,InChIKeyFull,1.0
CHEMBL32503,CHEMBL303580,InChIKeyFull,1.0
CHEMBL3084309,CHEMBL3037874,InChIKeyFull,1.0
CHEMBL3037951,CHEMBL3037950,InChIKeyFull,1.0
CHEMBL3037984,CHEMBL3037983,InChIKeyFull,1.0
CHEMBL381243,CHEMBL3038232,InChIKeyFull,1.0
CHEMBL3040927,CHEMBL3038237,InChIKeyFull,1.0
CHEMBL502835,CHEMBL3039504,InChIKeyFull,1.0
CHEMBL60439,CHEMBL304629,InChIKeyFull,1.0
CHEMBL324162,CHEMBL304858,InChIKeyFull,1.0
CHEMBL67279,CHEMBL305170,InChIKeyFull,1.0
CHEMBL59762,CHEMBL305388,InChIKeyFull,1.0
CHEMBL3597747,CHEMBL305942,InChIKeyFull,1.0
CHEMBL431124,CHEMBL306123,InChIKeyFull,1.0
CHEMBL509197,CHEMBL307783,InChIKeyFull,1.0
CHEMBL449437,CHEMBL308538,InChIKeyFull,1.0
CHEMBL473253,CHEMBL3086744,InChIKeyFull,1.0
CHEMBL513990,CHEMBL3086745,InChIKeyFull,1.0
CHEMBL476600,CHEMBL3086757,InChIKeyFull,1.0
CHEMBL476603,CHEMBL3086758,InChIKeyFull,1.0
CHEMBL515621,CHEMBL3086759,InChIKeyFull,1.0
CHEMBL516263,CHEMBL3086760,InChIKeyFull,1.0
CHEMBL516085,CHEMBL3086761,InChIKeyFull,1.0
CHEMBL472843,CHEMBL3086762,InChIKeyFull,1.0
CHEMBL3415856,CHEMBL3087623,InChIKeyFull,1.0
CHEMBL3092692,CHEMBL3092691,InChIKeyFull,1.0
CHEMBL3092695,CHEMBL3092694,InChIKeyFull,1.0
CHEMBL3139186,CHEMBL3092901,InChIKeyFull,1.0
CHEMBL3094074,CHEMBL3093672,InChIKeyFull,1.0
CHEMBL3098691,CHEMBL3098690,InChIKeyFull,1.0
CHEMBL328537,CHEMBL309941,InChIKeyFull,1.0
CHEMBL95564,CHEMBL309941,InChIKeyFull,1.0
CHEMBL3104281,CHEMBL3104280,InChIKeyFull,1.0
CHEMBL3104358,CHEMBL3104356,InChIKeyFull,1.0
CHEMBL3104846,CHEMBL3104845,InChIKeyFull,1.0
CHEMBL3104848,CHEMBL3104847,InChIKeyFull,1.0
CHEMBL3105585,CHEMBL3105516,InChIKeyFull,1.0
CHEMBL76086,CHEMBL310681,InChIKeyFull,1.0
CHEMBL3109386,CHEMBL3109323,InChIKeyFull,1.0
CHEMBL80236,CHEMBL311113,InChIKeyFull,1.0
CHEMBL85030,CHEMBL311336,InChIKeyFull,1.0
CHEMBL3349675,CHEMBL311695,InChIKeyFull,1.0
CHEMBL4069313,CHEMBL3121473,InChIKeyFull,1.0
CHEMBL3122124,CHEMBL3122123,InChIKeyFull,1.0
CHEMBL80424,CHEMBL312233,InChIKeyFull,1.0
CHEMBL3125047,CHEMBL3125046,InChIKeyFull,1.0
CHEMBL3215962,CHEMBL3125048,InChIKeyFull,1.0
CHEMBL3126408,CHEMBL3126407,InChIKeyFull,1.0
CHEMBL315191,CHEMBL313227,InChIKeyFull,1.0
CHEMBL317064,CHEMBL313382,InChIKeyFull,1.0
CHEMBL514874,CHEMBL31354,InChIKeyFull,1.0
CHEMBL537403,CHEMBL31354,InChIKeyFull,1.0
CHEMBL3137319,CHEMBL3137313,InChIKeyFull,1.0
CHEMBL3895543,CHEMBL3137313,InChIKeyFull,1.0
CHEMBL3954621,CHEMBL3137313,InChIKeyFull,1.0
CHEMBL3142607,CHEMBL313776,InChIKeyFull,1.0
CHEMBL3138370,CHEMBL3138130,InChIKeyFull,1.0
CHEMBL3216616,CHEMBL3139371,InChIKeyFull,1.0
CHEMBL3216851,CHEMBL3139682,InChIKeyFull,1.0
CHEMBL3736228,CHEMBL3139682,InChIKeyFull,1.0
CHEMBL57004,CHEMBL3142235,InChIKeyFull,1.0
CHEMBL3142536,CHEMBL3142535,InChIKeyFull,1.0
CHEMBL48565,CHEMBL314298,InChIKeyFull,1.0
CHEMBL394956,CHEMBL3144390,InChIKeyFull,1.0
CHEMBL355931,CHEMBL3144469,InChIKeyFull,1.0
CHEMBL358403,CHEMBL3144471,InChIKeyFull,1.0
CHEMBL4060185,CHEMBL3144753,InChIKeyFull,1.0
