dup_id,canonical_id
CHEMBL3979317,CHEMBL3919051
CHEMBL3955495,CHEMBL3944857
CHEMBL3981613,CHEMBL3944857
CHEMBL4522687,CHEMBL4437377
CHEMBL3913586,CHEMBL3891092
CHEMBL3986149,CHEMBL3891092
CHEMBL3930141,CHEMBL3910640
CHEMBL3951002,CHEMBL3919927
CHEMBL3976565,CHEMBL3919927
CHEMBL3951316,CHEMBL3926406
CHEMBL3982486,CHEMBL3923240
CHEMBL4107092,CHEMBL3906421
CHEMBL4113302,CHEMBL3975198
CHEMBL3929973,CHEMBL3927259
CHEMBL3927451,CHEMBL3902353
CHEMBL3968139,CHEMBL3902353
CHEMBL3949132,CHEMBL3906894
CHEMBL3986036,CHEMBL3914615
CHEMBL3967645,CHEMBL3919730
CHEMBL3948744,CHEMBL3921476
CHEMBL3955800,CHEMBL3931421
CHEMBL3942763,CHEMBL3936672
CHEMBL3984039,CHEMBL3962736
CHEMBL3980252,CHEMBL3967065
CHEMBL3963443,CHEMBL3927961
CHEMBL3932551,CHEMBL3892201
CHEMBL3960056,CHEMBL3941529
CHEMBL3979307,CHEMBL3958956
CHEMBL3986254,CHEMBL3971125
CHEMBL3962824,CHEMBL3928049
CHEMBL3978714,CHEMBL3928049
CHEMBL4113332,CHEMBL3909280
CHEMBL3950820,CHEMBL3914110
CHEMBL4109970,CHEMBL3930725
CHEMBL4109699,CHEMBL3942104
CHEMBL4115539,CHEMBL3981028
CHEMBL4115315,CHEMBL3963946
CHEMBL3953034,CHEMBL3892749
CHEMBL3977724,CHEMBL3892847
CHEMBL3916182,CHEMBL3892879
CHEMBL3937032,CHEMBL3932187
CHEMBL3910269,CHEMBL3893172
CHEMBL3945028,CHEMBL3893363
CHEMBL3929354,CHEMBL3910031
CHEMBL3957643,CHEMBL3901357
CHEMBL3930762,CHEMBL3893822
CHEMBL3971781,CHEMBL3893890
CHEMBL3977450,CHEMBL3908311
CHEMBL3928396,CHEMBL3914441
CHEMBL3959516,CHEMBL3924147
CHEMBL3956820,CHEMBL3946242
CHEMBL3930103,CHEMBL3909461
CHEMBL3967147,CHEMBL3909461
CHEMBL3972920,CHEMBL3909461
CHEMBL3951885,CHEMBL3949909
CHEMBL3982401,CHEMBL3949909
CHEMBL3960482,CHEMBL3957811
CHEMBL3941359,CHEMBL3894611
CHEMBL3990213,CHEMBL3939720
CHEMBL3980491,CHEMBL3895005
CHEMBL4076913,CHEMBL3926007
CHEMBL4210212,CHEMBL4206950
CHEMBL3979230,CHEMBL3908917
CHEMBL4112119,CHEMBL3895546
CHEMBL3980241,CHEMBL3903493
CHEMBL4113620,CHEMBL3903493
CHEMBL4114359,CHEMBL3903493
CHEMBL4112922,CHEMBL3903941
CHEMBL4114436,CHEMBL3907076
CHEMBL4106545,CHEMBL3921365
CHEMBL4112721,CHEMBL3931935
CHEMBL4114175,CHEMBL3947422
CHEMBL4107757,CHEMBL3956911
CHEMBL3922787,CHEMBL3913807
CHEMBL4776557,CHEMBL3947276
CHEMBL5186778,CHEMBL4647659
CHEMBL3928883,CHEMBL3917220
CHEMBL3931623,CHEMBL3917220
CHEMBL3977759,CHEMBL3917220
CHEMBL3902228,CHEMBL3896244
CHEMBL3942186,CHEMBL3897323
CHEMBL3965757,CHEMBL3900646
CHEMBL3956489,CHEMBL3905194
CHEMBL3966534,CHEMBL3924813
CHEMBL3965653,CHEMBL3934548
CHEMBL4583791,CHEMBL4513846
CHEMBL3970885,CHEMBL3910270
CHEMBL3918827,CHEMBL3916056
CHEMBL3990727,CHEMBL3984601
CHEMBL3939494,CHEMBL3896720
CHEMBL3896784,CHEMBL3896725
CHEMBL4112919,CHEMBL3896725
CHEMBL3951056,CHEMBL3909601
CHEMBL4110591,CHEMBL3916419
CHEMBL3924888,CHEMBL3897031
CHEMBL3976694,CHEMBL3897031
CHEMBL3980041,CHEMBL3897300
CHEMBL3929005,CHEMBL3897483
CHEMBL3967137,CHEMBL3897587
CHEMBL4114519,CHEMBL3897835
CHEMBL4109801,CHEMBL3900699
CHEMBL4112056,CHEMBL3915107
CHEMBL3922392,CHEMBL3906857
CHEMBL3956611,CHEMBL3906857
CHEMBL3931001,CHEMBL3907565
CHEMBL3983231,CHEMBL3907565
CHEMBL3964994,CHEMBL3897864
CHEMBL3978462,CHEMBL3898956
CHEMBL418203,CHEMBL8817
CHEMBL422897,CHEMBL8817
CHEMBL428690,CHEMBL8817
CHEMBL3919009,CHEMBL3917185
CHEMBL3954819,CHEMBL3898196
CHEMBL4109603,CHEMBL3898196
CHEMBL3934814,CHEMBL3906263
CHEMBL3967682,CHEMBL3906263
CHEMBL3963428,CHEMBL3947742
CHEMBL3907195,CHEMBL3898322
CHEMBL3954671,CHEMBL3898322
CHEMBL3959345,CHEMBL3925286
CHEMBL3943860,CHEMBL3939200
CHEMBL3969559,CHEMBL3898329
CHEMBL3901236,CHEMBL3898480
CHEMBL3936547,CHEMBL3898480
CHEMBL3902161,CHEMBL3899385
CHEMBL3951620,CHEMBL3899385
CHEMBL3939306,CHEMBL3905131
CHEMBL3924346,CHEMBL3921652
CHEMBL3952709,CHEMBL3921652
CHEMBL3986286,CHEMBL3928197
CHEMBL554848,CHEMBL395415
CHEMBL3983121,CHEMBL3899336
CHEMBL3913062,CHEMBL3901211
CHEMBL3958494,CHEMBL3901211
CHEMBL3983937,CHEMBL3901211
CHEMBL3927895,CHEMBL3901587
CHEMBL3935776,CHEMBL3901587
CHEMBL3955505,CHEMBL3901587
CHEMBL3935692,CHEMBL3913607
CHEMBL3944642,CHEMBL3913607
CHEMBL3975989,CHEMBL3914195
CHEMBL3985877,CHEMBL3975147
CHEMBL3926480,CHEMBL3899499
CHEMBL3940489,CHEMBL3900059
CHEMBL3925087,CHEMBL3900578
CHEMBL3955253,CHEMBL3900593
CHEMBL3982024,CHEMBL3900593
CHEMBL3919846,CHEMBL3901176
CHEMBL3947626,CHEMBL3901176
CHEMBL3953339,CHEMBL3901176
CHEMBL3954154,CHEMBL3901176
CHEMBL3966308,CHEMBL3901176
CHEMBL4106807,CHEMBL3901533
CHEMBL4110731,CHEMBL3924152
CHEMBL3985841,CHEMBL3901647
CHEMBL3939771,CHEMBL3902778
CHEMBL3973435,CHEMBL3936761
CHEMBL3903870,CHEMBL3903249
CHEMBL4107879,CHEMBL3905432
CHEMBL4109796,CHEMBL3910496
CHEMBL3916600,CHEMBL3903506
CHEMBL3938265,CHEMBL3903506
CHEMBL3972249,CHEMBL3903506
CHEMBL3968423,CHEMBL3903790
CHEMBL3966425,CHEMBL3904756
CHEMBL3985363,CHEMBL3941241
CHEMBL3980095,CHEMBL3942424
CHEMBL3980979,CHEMBL3957421
CHEMBL3939852,CHEMBL3904470
CHEMBL3924891,CHEMBL3923190
CHEMBL4108514,CHEMBL3904625
CHEMBL3932636,CHEMBL3904644
CHEMBL3955821,CHEMBL3904644
CHEMBL3930690,CHEMBL3911108
CHEMBL3981588,CHEMBL3905544
CHEMBL3984387,CHEMBL3905582
CHEMBL4114454,CHEMBL3918723
CHEMBL4115673,CHEMBL3906257
CHEMBL3958947,CHEMBL3919677
CHEMBL3933267,CHEMBL3921635
CHEMBL3975334,CHEMBL3921635
CHEMBL3979337,CHEMBL3921635
CHEMBL3970875,CHEMBL3933946
CHEMBL4115190,CHEMBL3907312
CHEMBL4113844,CHEMBL3907413
CHEMBL4106624,CHEMBL3916246
CHEMBL3935644,CHEMBL3907688
CHEMBL4110326,CHEMBL3952845
CHEMBL4643955,CHEMBL3909363
CHEMBL4647914,CHEMBL3909363
CHEMBL393260,CHEMBL390991
CHEMBL3952235,CHEMBL3909977
CHEMBL3938180,CHEMBL3910520
CHEMBL3956694,CHEMBL3910520
CHEMBL3930000,CHEMBL3910692
CHEMBL3969716,CHEMBL3914282
CHEMBL3948901,CHEMBL3921081
CHEMBL3918800,CHEMBL3911621
CHEMBL3964033,CHEMBL3911796
CHEMBL3940842,CHEMBL3912914
CHEMBL3985847,CHEMBL3931669
CHEMBL3938785,CHEMBL3922451
CHEMBL3967731,CHEMBL3922451
CHEMBL4792027,CHEMBL3915620
CHEMBL4787628,CHEMBL4786299
CHEMBL3972157,CHEMBL3933593
CHEMBL4778531,CHEMBL4777392
CHEMBL4798212,CHEMBL4777392
CHEMBL4800001,CHEMBL4777392
CHEMBL4106685,CHEMBL3916036
CHEMBL4115652,CHEMBL4109389
CHEMBL4111124,CHEMBL4110312
CHEMBL4638977,CHEMBL3916231
CHEMBL4647283,CHEMBL3916231
CHEMBL3971039,CHEMBL3963688
CHEMBL3974543,CHEMBL3918714
CHEMBL3946028,CHEMBL3919612
CHEMBL3961597,CHEMBL3920231
CHEMBL3956817,CHEMBL3920347
CHEMBL3976382,CHEMBL3933326
CHEMBL3984438,CHEMBL3938300
CHEMBL3967855,CHEMBL3947086
CHEMBL3957055,CHEMBL3920583
CHEMBL3930620,CHEMBL3929484
CHEMBL5280359,CHEMBL4863294
CHEMBL3971632,CHEMBL3947001
CHEMBL3957299,CHEMBL3920823
CHEMBL3933341,CHEMBL3921243
CHEMBL3982710,CHEMBL3921816
CHEMBL4112870,CHEMBL3923182
CHEMBL3963350,CHEMBL3927051
CHEMBL606175,CHEMBL598603
CHEMBL5075931,CHEMBL392760
CHEMBL3971277,CHEMBL3927947
CHEMBL3947961,CHEMBL3929083
CHEMBL3940352,CHEMBL3938376
CHEMBL4110389,CHEMBL3932222
CHEMBL4108353,CHEMBL3955067
CHEMBL393464,CHEMBL393261
CHEMBL3948030,CHEMBL3932614
CHEMBL3976261,CHEMBL3932614
CHEMBL4111423,CHEMBL3943759
CHEMBL4110648,CHEMBL3934627
CHEMBL3983741,CHEMBL3936278
CHEMBL3980825,CHEMBL3936443
CHEMBL3972807,CHEMBL3943236
CHEMBL4110261,CHEMBL3941579
CHEMBL3953365,CHEMBL3936812
CHEMBL3954568,CHEMBL3936812
CHEMBL3973108,CHEMBL3938760
CHEMBL3982261,CHEMBL3938760
CHEMBL3966263,CHEMBL3939028
CHEMBL3976760,CHEMBL3956155
CHEMBL4111637,CHEMBL3956155
CHEMBL4110528,CHEMBL3939742
CHEMBL3951473,CHEMBL3940003
CHEMBL3970271,CHEMBL3940720
CHEMBL4107594,CHEMBL3941054
CHEMBL3950977,CHEMBL3946995
CHEMBL4111642,CHEMBL3942346
CHEMBL4115493,CHEMBL3946540
CHEMBL3947712,CHEMBL3945072
CHEMBL3967759,CHEMBL3946971
CHEMBL4110135,CHEMBL3947316
CHEMBL3957235,CHEMBL3954614
CHEMBL3977219,CHEMBL3954614
CHEMBL4114057,CHEMBL3948001
CHEMBL3986084,CHEMBL3948001
CHEMBL4115084,CHEMBL3948730
CHEMBL3962245,CHEMBL3950580
CHEMBL395091,CHEMBL742
CHEMBL4109117,CHEMBL3951387
CHEMBL3984482,CHEMBL3952151
CHEMBL501233,CHEMBL39541
CHEMBL536086,CHEMBL395426
CHEMBL4094455,CHEMBL4066965
CHEMBL492654,CHEMBL395698
CHEMBL3957780,CHEMBL508627
CHEMBL3962183,CHEMBL3959769
CHEMBL4110616,CHEMBL3964241
CHEMBL4643520,CHEMBL3968294
CHEMBL4110614,CHEMBL3968716
CHEMBL589674,CHEMBL396985
CHEMBL3990145,CHEMBL3969876
CHEMBL3979065,CHEMBL3974608
CHEMBL3984571,CHEMBL3975903
CHEMBL4527843,CHEMBL4476497
CHEMBL4548247,CHEMBL4476497
CHEMBL4214179,CHEMBL3981654
CHEMBL4566104,CHEMBL4467848
CHEMBL400785,CHEMBL400784
CHEMBL555214,CHEMBL401340
CHEMBL555666,CHEMBL410770
CHEMBL541915,CHEMBL401667
CHEMBL558778,CHEMBL401667
CHEMBL402762,CHEMBL401800
CHEMBL506394,CHEMBL401800
CHEMBL410683,CHEMBL402063
CHEMBL524266,CHEMBL451570
CHEMBL476954,CHEMBL450813
CHEMBL608119,CHEMBL595533
CHEMBL608123,CHEMBL595533
CHEMBL43905,CHEMBL40325
CHEMBL4204408,CHEMBL4202665
CHEMBL4209930,CHEMBL4202665
CHEMBL416047,CHEMBL40497
CHEMBL555898,CHEMBL405222
CHEMBL414904,CHEMBL405307
CHEMBL427594,CHEMBL405527
CHEMBL415818,CHEMBL405721
CHEMBL440810,CHEMBL414360
CHEMBL4859309,CHEMBL4847826
CHEMBL4087471,CHEMBL4059616
CHEMBL4093286,CHEMBL4071325
CHEMBL4097642,CHEMBL4083666
CHEMBL4094710,CHEMBL4059691
CHEMBL4097444,CHEMBL4059691
CHEMBL4084132,CHEMBL4074347
CHEMBL4087285,CHEMBL4079409
CHEMBL4085719,CHEMBL4080309
CHEMBL4075510,CHEMBL4059972
CHEMBL4097012,CHEMBL4059972
CHEMBL4088383,CHEMBL4060150
CHEMBL4088388,CHEMBL4060157
CHEMBL4060602,CHEMBL4060201
CHEMBL4069283,CHEMBL4060201
CHEMBL4070306,CHEMBL4060201
CHEMBL4088824,CHEMBL4060201
CHEMBL4082423,CHEMBL4069220
CHEMBL4090270,CHEMBL4069220
CHEMBL4088892,CHEMBL4060666
CHEMBL4102497,CHEMBL4060666
CHEMBL4062443,CHEMBL4060816
CHEMBL4090425,CHEMBL4087072
CHEMBL4061906,CHEMBL4060830
CHEMBL4083670,CHEMBL4060830
CHEMBL4087316,CHEMBL4060830
CHEMBL524827,CHEMBL492058
CHEMBL4075323,CHEMBL4060922
CHEMBL4076677,CHEMBL4060922
CHEMBL4093451,CHEMBL4060922
CHEMBL4086609,CHEMBL4074180
CHEMBL4096807,CHEMBL4074180
CHEMBL4105650,CHEMBL4074180
CHEMBL4080307,CHEMBL4074854
CHEMBL4084501,CHEMBL4074854
CHEMBL4089103,CHEMBL4074854
CHEMBL4095295,CHEMBL4090976
CHEMBL4099258,CHEMBL4090976
CHEMBL4104529,CHEMBL4090976
CHEMBL4082835,CHEMBL4060956
CHEMBL4064008,CHEMBL4063861
CHEMBL4083076,CHEMBL4081483
CHEMBL4065616,CHEMBL4061258
CHEMBL4068210,CHEMBL4061258
CHEMBL5205032,CHEMBL4099554
CHEMBL4070707,CHEMBL4061473
CHEMBL524861,CHEMBL500743
CHEMBL4863232,CHEMBL4076862
CHEMBL4873108,CHEMBL4081460
CHEMBL4067568,CHEMBL4061616
CHEMBL4089732,CHEMBL4061616
CHEMBL4086143,CHEMBL4061767
CHEMBL4090731,CHEMBL4062780
CHEMBL4081998,CHEMBL4061794
CHEMBL4097593,CHEMBL4068538
CHEMBL4091393,CHEMBL4070469
CHEMBL4095764,CHEMBL4095057
CHEMBL4068411,CHEMBL4061903
CHEMBL4069312,CHEMBL4065245
CHEMBL4090350,CHEMBL4080042
CHEMBL4082175,CHEMBL4061979
CHEMBL4095957,CHEMBL4068642
CHEMBL4100218,CHEMBL4068642
CHEMBL4087616,CHEMBL4066262
CHEMBL4092880,CHEMBL4066262
CHEMBL4870588,CHEMBL4092714
CHEMBL4848030,CHEMBL4092932
CHEMBL4864092,CHEMBL4847539
CHEMBL4876441,CHEMBL4850597
CHEMBL4866052,CHEMBL4852548
CHEMBL4864394,CHEMBL4852637
CHEMBL4090281,CHEMBL4062277
CHEMBL4068228,CHEMBL4062330
CHEMBL4105642,CHEMBL4064334
CHEMBL4095455,CHEMBL4065358
CHEMBL4090334,CHEMBL4070958
CHEMBL4092055,CHEMBL4072131
CHEMBL4089410,CHEMBL4078936
CHEMBL4103210,CHEMBL4087756
CHEMBL4084922,CHEMBL4062428
CHEMBL4102976,CHEMBL4078697
CHEMBL4091899,CHEMBL4062429
CHEMBL4093124,CHEMBL4072365
CHEMBL4084334,CHEMBL4062642
CHEMBL4100827,CHEMBL4062695
CHEMBL4090656,CHEMBL4082849
CHEMBL4105329,CHEMBL4091460
CHEMBL4084631,CHEMBL4062963
CHEMBL4073729,CHEMBL4062982
CHEMBL4067967,CHEMBL4063111
CHEMBL4074479,CHEMBL4063111
CHEMBL4084765,CHEMBL4063111
CHEMBL4089162,CHEMBL4063111
CHEMBL4098785,CHEMBL4063111
CHEMBL4101216,CHEMBL4063111
CHEMBL4094606,CHEMBL4074074
CHEMBL4090896,CHEMBL4063826
CHEMBL4101194,CHEMBL4072722
CHEMBL4567961,CHEMBL4063911
CHEMBL4536340,CHEMBL4524668
CHEMBL4568647,CHEMBL4538225
CHEMBL4582276,CHEMBL4556149
CHEMBL4087485,CHEMBL4066114
CHEMBL4091876,CHEMBL4064123
CHEMBL4073016,CHEMBL4064433
CHEMBL4080223,CHEMBL4064433
CHEMBL4092141,CHEMBL4064433
CHEMBL4099889,CHEMBL4064433
CHEMBL4102353,CHEMBL4064433
CHEMBL4104465,CHEMBL4064433
CHEMBL4105522,CHEMBL4064592
CHEMBL4092113,CHEMBL4086839
CHEMBL4094760,CHEMBL4064608
CHEMBL4065055,CHEMBL4064725
CHEMBL4102609,CHEMBL4064725
CHEMBL4095059,CHEMBL4064896
CHEMBL4098438,CHEMBL4064896
CHEMBL4073604,CHEMBL4065016
CHEMBL4100427,CHEMBL4065016
CHEMBL4086541,CHEMBL4065105
CHEMBL4066176,CHEMBL4065122
CHEMBL4103128,CHEMBL4067360
CHEMBL4073941,CHEMBL4068042
CHEMBL4520755,CHEMBL4442416
CHEMBL4464943,CHEMBL4460797
CHEMBL4083317,CHEMBL4074253
CHEMBL4092134,CHEMBL4079192
CHEMBL4080138,CHEMBL4065669
CHEMBL4093612,CHEMBL4066040
CHEMBL4093614,CHEMBL4066041
CHEMBL4087502,CHEMBL4066131
CHEMBL4098160,CHEMBL4066131
CHEMBL4100488,CHEMBL4081526
CHEMBL4074990,CHEMBL4066387
CHEMBL4081688,CHEMBL4066387
CHEMBL5073339,CHEMBL4066553
CHEMBL5077758,CHEMBL4066553
CHEMBL4101921,CHEMBL4066655
CHEMBL4094199,CHEMBL4066668
CHEMBL4075373,CHEMBL4070999
CHEMBL461571,CHEMBL452051
CHEMBL552240,CHEMBL549746
CHEMBL564036,CHEMBL560160
CHEMBL564902,CHEMBL562864
CHEMBL4098297,CHEMBL4080256
CHEMBL4095443,CHEMBL4068055
CHEMBL5172848,CHEMBL4068055
CHEMBL4095460,CHEMBL4068071
CHEMBL4080306,CHEMBL4075298
CHEMBL4285600,CHEMBL4277247
CHEMBL4453693,CHEMBL4287799
CHEMBL4758329,CHEMBL4290128
CHEMBL4516675,CHEMBL4457600
CHEMBL4555199,CHEMBL4515950
CHEMBL4533420,CHEMBL4518668
CHEMBL4569896,CHEMBL4518668
CHEMBL4535115,CHEMBL4528622
CHEMBL4783277,CHEMBL4746047
CHEMBL4757223,CHEMBL4749250
CHEMBL4777159,CHEMBL4749352
CHEMBL4779306,CHEMBL4749352
CHEMBL4072129,CHEMBL4068643
CHEMBL4099096,CHEMBL4068777
CHEMBL4076244,CHEMBL4068842
CHEMBL4080773,CHEMBL4068842
CHEMBL4096656,CHEMBL4069425
CHEMBL4082238,CHEMBL4069597
CHEMBL4097154,CHEMBL4069954
CHEMBL4101688,CHEMBL4070098
CHEMBL4097408,CHEMBL4070228
CHEMBL4100380,CHEMBL4070417
CHEMBL4092258,CHEMBL4078972
CHEMBL4072884,CHEMBL4071145
CHEMBL4086242,CHEMBL4071145
CHEMBL4554776,CHEMBL4091966
CHEMBL4102616,CHEMBL4097330
CHEMBL4105113,CHEMBL4080881
CHEMBL4096987,CHEMBL4071462
CHEMBL4092513,CHEMBL4071727
CHEMBL4076113,CHEMBL4075804
CHEMBL4640982,CHEMBL4072115
CHEMBL4104151,CHEMBL4090617
CHEMBL4099416,CHEMBL4072499
CHEMBL4746428,CHEMBL4745141
CHEMBL4750046,CHEMBL4745141
CHEMBL4759685,CHEMBL4745141
CHEMBL4093766,CHEMBL4073062
CHEMBL4094304,CHEMBL4073697
CHEMBL4079772,CHEMBL4073835
CHEMBL4094417,CHEMBL4073835
CHEMBL4101085,CHEMBL4074346
CHEMBL4098920,CHEMBL4093430
CHEMBL4078572,CHEMBL4075270
CHEMBL4087925,CHEMBL4077164
CHEMBL4077463,CHEMBL4075547
CHEMBL4099693,CHEMBL4077711
CHEMBL4087368,CHEMBL4077738
CHEMBL4095978,CHEMBL4077935
CHEMBL4094869,CHEMBL4078348
CHEMBL5195471,CHEMBL4078477
CHEMBL4103567,CHEMBL4078495
CHEMBL4091742,CHEMBL4081459
CHEMBL4098541,CHEMBL4080520
CHEMBL4169495,CHEMBL4162222
CHEMBL4172564,CHEMBL4165348
CHEMBL4173661,CHEMBL4165747
CHEMBL4175968,CHEMBL4165747
CHEMBL4177034,CHEMBL4165747
CHEMBL4169181,CHEMBL4168477
CHEMBL4105299,CHEMBL4081049
CHEMBL4086461,CHEMBL4082422
CHEMBL4104355,CHEMBL4082422
CHEMBL4101712,CHEMBL4083712
CHEMBL4102101,CHEMBL4084116
CHEMBL4102613,CHEMBL4084671
CHEMBL4534308,CHEMBL4448118
CHEMBL4571021,CHEMBL4570517
CHEMBL4635963,CHEMBL4633865
CHEMBL4636444,CHEMBL4633865
CHEMBL4638068,CHEMBL4633865
CHEMBL4639678,CHEMBL4633865
CHEMBL4648821,CHEMBL4633865
CHEMBL4649120,CHEMBL4633865
CHEMBL4128125,CHEMBL4086979
CHEMBL4126812,CHEMBL4126027
CHEMBL4126953,CHEMBL4126027
CHEMBL4127525,CHEMBL4126027
CHEMBL4128194,CHEMBL4126027
CHEMBL4129347,CHEMBL4126027
CHEMBL4130225,CHEMBL4126027
CHEMBL4099787,CHEMBL4089642
CHEMBL411564,CHEMBL410168
CHEMBL443590,CHEMBL410168
CHEMBL5424443,CHEMBL4090531
CHEMBL4102372,CHEMBL4092162
CHEMBL4758284,CHEMBL4445573
CHEMBL4094187,CHEMBL4093254
CHEMBL4093258,CHEMBL480375
CHEMBL4778578,CHEMBL4765208
CHEMBL4781364,CHEMBL4765208
CHEMBL4796578,CHEMBL4765208
CHEMBL412509,CHEMBL409487
CHEMBL4105398,CHEMBL4095234
CHEMBL413924,CHEMBL409747
CHEMBL4099599,CHEMBL430060
CHEMBL443392,CHEMBL430060
CHEMBL4873847,CHEMBL430060
CHEMBL4105468,CHEMBL4100177
CHEMBL4564586,CHEMBL4100435
CHEMBL4754251,CHEMBL4749699
CHEMBL4744479,CHEMBL4104247
CHEMBL5181703,CHEMBL4104741
CHEMBL4128276,CHEMBL410972
CHEMBL4227636,CHEMBL410972
CHEMBL4226514,CHEMBL4224701
CHEMBL4226634,CHEMBL4224701
CHEMBL5192132,CHEMBL4224701
CHEMBL5196180,CHEMBL4224701
CHEMBL5201113,CHEMBL4224701
CHEMBL4225795,CHEMBL4224968
CHEMBL4226185,CHEMBL4224968
CHEMBL4227180,CHEMBL4224968
CHEMBL5175260,CHEMBL4224968
CHEMBL5183317,CHEMBL4224968
CHEMBL5203806,CHEMBL4224968
CHEMBL5206399,CHEMBL4224968
CHEMBL412070,CHEMBL411255
CHEMBL4115318,CHEMBL4114020
CHEMBL437827,CHEMBL411411
CHEMBL419324,CHEMBL411433
CHEMBL607054,CHEMBL411433
CHEMBL607051,CHEMBL93433
CHEMBL414092,CHEMBL412538
CHEMBL4564280,CHEMBL4128181
CHEMBL4126583,CHEMBL4125750
CHEMBL4127809,CHEMBL4125764
CHEMBL4127897,CHEMBL4125840
CHEMBL4128084,CHEMBL4125981
CHEMBL4127833,CHEMBL4126601
CHEMBL4128667,CHEMBL4126071
CHEMBL4129382,CHEMBL4126071
CHEMBL4130037,CHEMBL4126071
CHEMBL4127428,CHEMBL4127373
CHEMBL4128497,CHEMBL4127373
CHEMBL4128764,CHEMBL4127373
CHEMBL438630,CHEMBL412624
CHEMBL4128341,CHEMBL4126290
CHEMBL4129580,CHEMBL4126290
CHEMBL4129723,CHEMBL4126290
CHEMBL4129138,CHEMBL4126810
CHEMBL4129461,CHEMBL4128311
CHEMBL4128507,CHEMBL4127116
CHEMBL4128821,CHEMBL4127116
CHEMBL4128481,CHEMBL4127641
CHEMBL4129844,CHEMBL4127641
CHEMBL4130282,CHEMBL4129062
CHEMBL4129287,CHEMBL4129209
CHEMBL4129744,CHEMBL4129422
CHEMBL4130148,CHEMBL4130044
CHEMBL415339,CHEMBL413011
CHEMBL4649897,CHEMBL413413
CHEMBL430081,CHEMBL413832
CHEMBL4170355,CHEMBL4166952
CHEMBL4160753,CHEMBL4159087
CHEMBL4168051,CHEMBL4164146
CHEMBL4171350,CHEMBL4167609
CHEMBL4166355,CHEMBL4159124
CHEMBL4856633,CHEMBL4161745
CHEMBL4874130,CHEMBL4172382
CHEMBL4170858,CHEMBL4170683
CHEMBL4167168,CHEMBL4159255
CHEMBL4172116,CHEMBL4164242
CHEMBL4160706,CHEMBL4160371
CHEMBL4176550,CHEMBL4160371
CHEMBL4175824,CHEMBL4161692
CHEMBL4177402,CHEMBL4161692
CHEMBL4171744,CHEMBL4166773
CHEMBL4174040,CHEMBL4166773
CHEMBL4553974,CHEMBL4527771
CHEMBL4563431,CHEMBL4527771
CHEMBL4564124,CHEMBL4527771
CHEMBL4573022,CHEMBL4527771
CHEMBL4587009,CHEMBL4527771
CHEMBL4587116,CHEMBL4527771
CHEMBL4170756,CHEMBL4159455
CHEMBL4160032,CHEMBL4159468
CHEMBL4167693,CHEMBL4159468
CHEMBL4170675,CHEMBL4159468
CHEMBL4171850,CHEMBL4161241
CHEMBL4169244,CHEMBL4161316
CHEMBL4176347,CHEMBL4168490
CHEMBL4167555,CHEMBL4159634
CHEMBL4171303,CHEMBL4160707
CHEMBL4176156,CHEMBL4165548
CHEMBL4167883,CHEMBL4166970
CHEMBL4159649,CHEMBL554944
CHEMBL4166880,CHEMBL554944
CHEMBL4170280,CHEMBL554944
CHEMBL4169892,CHEMBL4163024
CHEMBL4166987,CHEMBL4161650
CHEMBL4175686,CHEMBL4172270
CHEMBL4167897,CHEMBL4163569
CHEMBL4649734,CHEMBL4159965
CHEMBL4161689,CHEMBL4160239
CHEMBL4168153,CHEMBL4160239
CHEMBL4167192,CHEMBL4160349
CHEMBL5084288,CHEMBL5079368
CHEMBL5094007,CHEMBL5092045
CHEMBL4161062,CHEMBL4160647
CHEMBL5193291,CHEMBL4160662
CHEMBL4166283,CHEMBL4160957
CHEMBL4168948,CHEMBL4161021
CHEMBL4171249,CHEMBL4161061
CHEMBL4176931,CHEMBL4165607
CHEMBL4177305,CHEMBL4161118
CHEMBL4175170,CHEMBL4161121
CHEMBL4171710,CHEMBL4161165
CHEMBL4877869,CHEMBL4165185
CHEMBL4171956,CHEMBL4161360
CHEMBL4169677,CHEMBL4161747
CHEMBL4172413,CHEMBL4164534
CHEMBL4176465,CHEMBL4168600
CHEMBL4162854,CHEMBL4161404
CHEMBL4855340,CHEMBL4161733
CHEMBL4161959,CHEMBL556082
CHEMBL4640455,CHEMBL556082
CHEMBL4164457,CHEMBL4161993
CHEMBL4165182,CHEMBL4161993
CHEMBL4169920,CHEMBL4161993
CHEMBL4172337,CHEMBL4161993
CHEMBL4173083,CHEMBL4161993
CHEMBL4172778,CHEMBL4162104
CHEMBL4174260,CHEMBL4162509
CHEMBL4175060,CHEMBL4162630
CHEMBL4463085,CHEMBL4446055
CHEMBL4176902,CHEMBL4162832
CHEMBL93014,CHEMBL41629
CHEMBL4170853,CHEMBL4162912
CHEMBL4171305,CHEMBL4163090
CHEMBL4171369,CHEMBL4163470
CHEMBL4171491,CHEMBL4163587
CHEMBL4171554,CHEMBL4163666
CHEMBL4170109,CHEMBL4163681
CHEMBL4174168,CHEMBL4163810
CHEMBL4648857,CHEMBL4163879
CHEMBL5086595,CHEMBL4163879
CHEMBL4171907,CHEMBL4164036
CHEMBL4164059,CHEMBL462605
CHEMBL4174759,CHEMBL4164109
CHEMBL4169884,CHEMBL4164272
CHEMBL4165117,CHEMBL4164402
CHEMBL4169194,CHEMBL4164688
CHEMBL416481,CHEMBL54571
CHEMBL4172757,CHEMBL4164850
