a,b,rule,fp
CHEMBL410770,CHEMBL555666,FP,1.0
CHEMBL555666,CHEMBL410770,FP,1.0
CHEMBL402762,CHEMBL506394,FP,1.0
CHEMBL402762,CHEMBL401800,FP,1.0
CHEMBL506394,CHEMBL402762,FP,1.0
CHEMBL506394,CHEMBL401800,FP,1.0
CHEMBL401800,CHEMBL402762,FP,1.0
CHEMBL401800,CHEMBL506394,FP,1.0
CHEMBL451570,CHEMBL524266,FP,1.0
CHEMBL524266,CHEMBL451570,FP,1.0
CHEMBL476954,CHEMBL450813,FP,1.0
CHEMBL450813,CHEMBL476954,FP,1.0
CHEMBL608123,CHEMBL595533,FP,0.9885057471264368
CHEMBL608123,CHEMBL608119,FP,0.9545454545454546
CHEMBL595533,CHEMBL608123,FP,0.9885057471264368
CHEMBL595533,CHEMBL608119,FP,0.9655172413793104
CHEMBL608119,CHEMBL608123,FP,0.9545454545454546
CHEMBL608119,CHEMBL595533,FP,0.9655172413793104
CHEMBL4202665,CHEMBL4204408,FP,1.0
CHEMBL4202665,CHEMBL4209930,FP,1.0
CHEMBL4204408,CHEMBL4202665,FP,1.0
CHEMBL4204408,CHEMBL4209930,FP,1.0
CHEMBL4209930,CHEMBL4202665,FP,1.0
CHEMBL4209930,CHEMBL4204408,FP,1.0
CHEMBL405527,CHEMBL427594,FP,1.0
CHEMBL427594,CHEMBL405527,FP,1.0
CHEMBL414360,CHEMBL440810,FP,1.0
CHEMBL440810,CHEMBL414360,FP,1.0
CHEMBL405721,CHEMBL415818,FP,1.0
CHEMBL415818,CHEMBL405721,FP,1.0
CHEMBL4859309,CHEMBL4847826,FP,1.0
CHEMBL4847826,CHEMBL4859309,FP,1.0
CHEMBL4071325,CHEMBL4093286,FP,1.0
CHEMBL4083666,CHEMBL4097642,FP,1.0
CHEMBL4093286,CHEMBL4071325,FP,1.0
CHEMBL4059616,CHEMBL4087471,FP,1.0
CHEMBL4087471,CHEMBL4059616,FP,1.0
CHEMBL4097642,CHEMBL4083666,FP,1.0
CHEMBL4079409,CHEMBL4087285,FP,0.9646017699115044
CHEMBL4087285,CHEMBL4079409,FP,0.9646017699115044
CHEMBL4094710,CHEMBL4097444,FP,0.9557522123893806
CHEMBL4080309,CHEMBL4085719,FP,0.9655172413793104
CHEMBL4059691,CHEMBL4097444,FP,0.954954954954955
CHEMBL4074347,CHEMBL4084132,FP,0.9557522123893806
CHEMBL4084132,CHEMBL4074347,FP,0.9557522123893806
CHEMBL4085719,CHEMBL4080309,FP,0.9655172413793104
CHEMBL4097444,CHEMBL4094710,FP,0.9557522123893806
CHEMBL4097444,CHEMBL4059691,FP,0.954954954954955
CHEMBL4070306,CHEMBL4069283,FP,1.0
CHEMBL4070306,CHEMBL4088824,FP,0.9795918367346939
CHEMBL4070306,CHEMBL4060201,FP,1.0
CHEMBL4070306,CHEMBL4060602,FP,1.0
CHEMBL4069283,CHEMBL4070306,FP,1.0
CHEMBL4069283,CHEMBL4088824,FP,0.9795918367346939
CHEMBL4069283,CHEMBL4060201,FP,1.0
CHEMBL4069283,CHEMBL4060602,FP,1.0
CHEMBL4088824,CHEMBL4070306,FP,0.9795918367346939
CHEMBL4088824,CHEMBL4069283,FP,0.9795918367346939
CHEMBL4088824,CHEMBL4060201,FP,0.9795918367346939
CHEMBL4088824,CHEMBL4060602,FP,0.9795918367346939
CHEMBL4060201,CHEMBL4070306,FP,1.0
CHEMBL4060201,CHEMBL4069283,FP,1.0
CHEMBL4060201,CHEMBL4088824,FP,0.9795918367346939
CHEMBL4060201,CHEMBL4060602,FP,1.0
CHEMBL4060602,CHEMBL4070306,FP,1.0
CHEMBL4060602,CHEMBL4069283,FP,1.0
CHEMBL4060602,CHEMBL4088824,FP,0.9795918367346939
CHEMBL4060602,CHEMBL4060201,FP,1.0
CHEMBL4082423,CHEMBL4090270,FP,1.0
CHEMBL4082423,CHEMBL4069220,FP,1.0
CHEMBL4090270,CHEMBL4082423,FP,1.0
CHEMBL4090270,CHEMBL4069220,FP,1.0
CHEMBL4069220,CHEMBL4082423,FP,1.0
CHEMBL4069220,CHEMBL4090270,FP,1.0
CHEMBL4088892,CHEMBL4060666,FP,1.0
CHEMBL4088892,CHEMBL4102497,FP,1.0
CHEMBL4060666,CHEMBL4088892,FP,1.0
CHEMBL4060666,CHEMBL4102497,FP,1.0
CHEMBL4102497,CHEMBL4088892,FP,1.0
CHEMBL4102497,CHEMBL4060666,FP,1.0
CHEMBL4062443,CHEMBL4060816,FP,1.0
CHEMBL4060816,CHEMBL4062443,FP,1.0
CHEMBL4090425,CHEMBL4087072,FP,0.9811320754716981
CHEMBL4087072,CHEMBL4090425,FP,0.9811320754716981
CHEMBL4083670,CHEMBL4060830,FP,1.0
CHEMBL4083670,CHEMBL4087316,FP,0.9925373134328358
CHEMBL4083670,CHEMBL4061906,FP,1.0
CHEMBL4060830,CHEMBL4083670,FP,1.0
CHEMBL4060830,CHEMBL4087316,FP,0.9925373134328358
CHEMBL4060830,CHEMBL4061906,FP,1.0
CHEMBL4087316,CHEMBL4083670,FP,0.9925373134328358
CHEMBL4087316,CHEMBL4060830,FP,0.9925373134328358
CHEMBL4087316,CHEMBL4061906,FP,0.9925373134328358
CHEMBL4061906,CHEMBL4083670,FP,1.0
CHEMBL4061906,CHEMBL4060830,FP,1.0
CHEMBL4061906,CHEMBL4087316,FP,0.9925373134328358
CHEMBL492058,CHEMBL524827,FP,1.0
CHEMBL524827,CHEMBL492058,FP,1.0
CHEMBL4084501,CHEMBL4089103,FP,1.0
CHEMBL4084501,CHEMBL4074854,FP,1.0
CHEMBL4084501,CHEMBL4080307,FP,1.0
CHEMBL4095295,CHEMBL4099258,FP,1.0
CHEMBL4095295,CHEMBL4104529,FP,1.0
CHEMBL4095295,CHEMBL4090976,FP,1.0
CHEMBL4060922,CHEMBL4076677,FP,1.0
CHEMBL4060922,CHEMBL4075323,FP,1.0
CHEMBL4060922,CHEMBL4093451,FP,1.0
CHEMBL4105650,CHEMBL4086609,FP,1.0
CHEMBL4105650,CHEMBL4074180,FP,1.0
CHEMBL4105650,CHEMBL4096807,FP,1.0
CHEMBL4076677,CHEMBL4060922,FP,1.0
CHEMBL4076677,CHEMBL4075323,FP,1.0
CHEMBL4076677,CHEMBL4093451,FP,1.0
CHEMBL4089103,CHEMBL4084501,FP,1.0
CHEMBL4089103,CHEMBL4074854,FP,1.0
CHEMBL4089103,CHEMBL4080307,FP,1.0
CHEMBL4086609,CHEMBL4105650,FP,1.0
CHEMBL4086609,CHEMBL4074180,FP,1.0
CHEMBL4086609,CHEMBL4096807,FP,1.0
CHEMBL4075323,CHEMBL4060922,FP,1.0
CHEMBL4075323,CHEMBL4076677,FP,1.0
CHEMBL4075323,CHEMBL4093451,FP,1.0
CHEMBL4074854,CHEMBL4084501,FP,1.0
CHEMBL4074854,CHEMBL4089103,FP,1.0
CHEMBL4074854,CHEMBL4080307,FP,1.0
CHEMBL4074180,CHEMBL4105650,FP,1.0
CHEMBL4074180,CHEMBL4086609,FP,1.0
CHEMBL4074180,CHEMBL4096807,FP,1.0
CHEMBL4099258,CHEMBL4095295,FP,1.0
CHEMBL4099258,CHEMBL4104529,FP,1.0
CHEMBL4099258,CHEMBL4090976,FP,1.0
CHEMBL4093451,CHEMBL4060922,FP,1.0
CHEMBL4093451,CHEMBL4076677,FP,1.0
CHEMBL4093451,CHEMBL4075323,FP,1.0
CHEMBL4104529,CHEMBL4095295,FP,1.0
CHEMBL4104529,CHEMBL4099258,FP,1.0
CHEMBL4104529,CHEMBL4090976,FP,1.0
CHEMBL4080307,CHEMBL4084501,FP,1.0
CHEMBL4080307,CHEMBL4089103,FP,1.0
CHEMBL4080307,CHEMBL4074854,FP,1.0
CHEMBL4096807,CHEMBL4105650,FP,1.0
CHEMBL4096807,CHEMBL4086609,FP,1.0
CHEMBL4096807,CHEMBL4074180,FP,1.0
CHEMBL4090976,CHEMBL4095295,FP,1.0
CHEMBL4090976,CHEMBL4099258,FP,1.0
CHEMBL4090976,CHEMBL4104529,FP,1.0
CHEMBL4060956,CHEMBL4082835,FP,1.0
CHEMBL4082835,CHEMBL4060956,FP,1.0
CHEMBL4083076,CHEMBL4081483,FP,1.0
CHEMBL4064008,CHEMBL4063861,FP,1.0
CHEMBL4081483,CHEMBL4083076,FP,1.0
CHEMBL4063861,CHEMBL4064008,FP,1.0
CHEMBL5205032,CHEMBL4099554,FP,1.0
CHEMBL4068210,CHEMBL4061258,FP,1.0
CHEMBL4068210,CHEMBL4065616,FP,1.0
CHEMBL4099554,CHEMBL5205032,FP,1.0
CHEMBL4061258,CHEMBL4068210,FP,1.0
CHEMBL4061258,CHEMBL4065616,FP,1.0
CHEMBL4065616,CHEMBL4068210,FP,1.0
CHEMBL4065616,CHEMBL4061258,FP,1.0
CHEMBL524861,CHEMBL500743,FP,1.0
CHEMBL500743,CHEMBL524861,FP,1.0
CHEMBL4863232,CHEMBL4076862,FP,1.0
CHEMBL4081460,CHEMBL4873108,FP,1.0
CHEMBL4873108,CHEMBL4081460,FP,1.0
CHEMBL4076862,CHEMBL4863232,FP,1.0
CHEMBL4089732,CHEMBL4067568,FP,1.0
CHEMBL4089732,CHEMBL4061616,FP,1.0
CHEMBL4067568,CHEMBL4089732,FP,1.0
CHEMBL4067568,CHEMBL4061616,FP,1.0
CHEMBL4061616,CHEMBL4089732,FP,1.0
CHEMBL4061616,CHEMBL4067568,FP,1.0
CHEMBL4086143,CHEMBL4061767,FP,1.0
CHEMBL4061767,CHEMBL4086143,FP,1.0
CHEMBL4090731,CHEMBL4062780,FP,1.0
CHEMBL4062780,CHEMBL4090731,FP,1.0
CHEMBL4081998,CHEMBL4061794,FP,1.0
CHEMBL4097593,CHEMBL4068538,FP,1.0
CHEMBL4068538,CHEMBL4097593,FP,1.0
CHEMBL4061794,CHEMBL4081998,FP,1.0
CHEMBL4095764,CHEMBL4095057,FP,1.0
CHEMBL4070469,CHEMBL4091393,FP,1.0
CHEMBL4095057,CHEMBL4095764,FP,1.0
CHEMBL4091393,CHEMBL4070469,FP,1.0
CHEMBL4090350,CHEMBL4080042,FP,1.0
CHEMBL4080042,CHEMBL4090350,FP,1.0
CHEMBL4061903,CHEMBL4068411,FP,1.0
CHEMBL4065245,CHEMBL4069312,FP,1.0
CHEMBL4069312,CHEMBL4065245,FP,1.0
CHEMBL4068411,CHEMBL4061903,FP,1.0
CHEMBL4068642,CHEMBL4100218,FP,1.0
CHEMBL4068642,CHEMBL4095957,FP,1.0
CHEMBL4100218,CHEMBL4068642,FP,1.0
CHEMBL4100218,CHEMBL4095957,FP,1.0
CHEMBL4095957,CHEMBL4068642,FP,1.0
CHEMBL4095957,CHEMBL4100218,FP,1.0
CHEMBL4066262,CHEMBL4087616,FP,1.0
CHEMBL4066262,CHEMBL4092880,FP,1.0
CHEMBL4087616,CHEMBL4066262,FP,1.0
CHEMBL4087616,CHEMBL4092880,FP,1.0
CHEMBL4092880,CHEMBL4066262,FP,1.0
CHEMBL4092880,CHEMBL4087616,FP,1.0
CHEMBL4852637,CHEMBL4864394,FP,1.0
CHEMBL4866052,CHEMBL4852548,FP,1.0
CHEMBL4092714,CHEMBL4870588,FP,1.0
CHEMBL4848030,CHEMBL4092932,FP,1.0
CHEMBL4864394,CHEMBL4852637,FP,1.0
CHEMBL4092932,CHEMBL4848030,FP,1.0
CHEMBL4864092,CHEMBL4847539,FP,1.0
CHEMBL4847539,CHEMBL4864092,FP,1.0
CHEMBL4876441,CHEMBL4850597,FP,1.0
CHEMBL4850597,CHEMBL4876441,FP,1.0
CHEMBL4852548,CHEMBL4866052,FP,1.0
CHEMBL4870588,CHEMBL4092714,FP,1.0
CHEMBL4090281,CHEMBL4062277,FP,1.0
CHEMBL4062277,CHEMBL4090281,FP,1.0
CHEMBL4070958,CHEMBL4090334,FP,1.0
CHEMBL4068228,CHEMBL4062330,FP,1.0
CHEMBL4092055,CHEMBL4072131,FP,1.0
CHEMBL4072131,CHEMBL4092055,FP,1.0
CHEMBL4065358,CHEMBL4095455,FP,1.0
CHEMBL4064334,CHEMBL4105642,FP,1.0
CHEMBL4087756,CHEMBL4103210,FP,1.0
CHEMBL4078936,CHEMBL4089410,FP,1.0
CHEMBL4105642,CHEMBL4064334,FP,1.0
CHEMBL4103210,CHEMBL4087756,FP,1.0
CHEMBL4062330,CHEMBL4068228,FP,1.0
CHEMBL4089410,CHEMBL4078936,FP,1.0
CHEMBL4090334,CHEMBL4070958,FP,1.0
CHEMBL4095455,CHEMBL4065358,FP,1.0
CHEMBL4078697,CHEMBL4102976,FP,1.0
CHEMBL4084922,CHEMBL4062428,FP,1.0
CHEMBL4062428,CHEMBL4084922,FP,1.0
CHEMBL4102976,CHEMBL4078697,FP,1.0
CHEMBL4093124,CHEMBL4072365,FP,1.0
CHEMBL4091899,CHEMBL4062429,FP,1.0
CHEMBL4072365,CHEMBL4093124,FP,1.0
CHEMBL4062429,CHEMBL4091899,FP,1.0
CHEMBL4062642,CHEMBL4084334,FP,1.0
CHEMBL4084334,CHEMBL4062642,FP,1.0
CHEMBL4062695,CHEMBL4100827,FP,1.0
CHEMBL4100827,CHEMBL4062695,FP,1.0
CHEMBL4082849,CHEMBL4090656,FP,1.0
CHEMBL4090656,CHEMBL4082849,FP,1.0
CHEMBL4105329,CHEMBL4091460,FP,1.0
CHEMBL4091460,CHEMBL4105329,FP,1.0
CHEMBL4073729,CHEMBL4062982,FP,1.0
CHEMBL4062982,CHEMBL4073729,FP,1.0
CHEMBL4094606,CHEMBL4074074,FP,1.0
CHEMBL4101216,CHEMBL4067967,FP,0.9666666666666667
CHEMBL4101216,CHEMBL4089162,FP,0.9586776859504132
CHEMBL4074479,CHEMBL4098785,FP,0.9596774193548387
CHEMBL4074479,CHEMBL4067967,FP,0.9512195121951219
CHEMBL4074479,CHEMBL4084765,FP,0.9590163934426229
CHEMBL4074479,CHEMBL4063111,FP,0.9752066115702479
CHEMBL4098785,CHEMBL4074479,FP,0.9596774193548387
CHEMBL4098785,CHEMBL4067967,FP,0.959349593495935
CHEMBL4098785,CHEMBL4089162,FP,0.967479674796748
CHEMBL4098785,CHEMBL4063111,FP,0.9512195121951219
CHEMBL4067967,CHEMBL4101216,FP,0.9666666666666667
CHEMBL4067967,CHEMBL4074479,FP,0.9512195121951219
CHEMBL4067967,CHEMBL4098785,FP,0.959349593495935
CHEMBL4067967,CHEMBL4063111,FP,0.975
CHEMBL4089162,CHEMBL4101216,FP,0.9586776859504132
CHEMBL4089162,CHEMBL4098785,FP,0.967479674796748
CHEMBL4089162,CHEMBL4084765,FP,0.9508196721311475
CHEMBL4084765,CHEMBL4074479,FP,0.9590163934426229
CHEMBL4084765,CHEMBL4089162,FP,0.9508196721311475
CHEMBL4074074,CHEMBL4094606,FP,1.0
CHEMBL4063111,CHEMBL4074479,FP,0.9752066115702479
CHEMBL4063111,CHEMBL4098785,FP,0.9512195121951219
CHEMBL4063111,CHEMBL4067967,FP,0.975
CHEMBL4090896,CHEMBL4063826,FP,1.0
CHEMBL4063826,CHEMBL4090896,FP,1.0
CHEMBL4072722,CHEMBL4101194,FP,1.0
CHEMBL4101194,CHEMBL4072722,FP,1.0
CHEMBL4568647,CHEMBL4538225,FP,1.0
CHEMBL4524668,CHEMBL4536340,FP,1.0
CHEMBL4536340,CHEMBL4524668,FP,1.0
CHEMBL4538225,CHEMBL4568647,FP,1.0
CHEMBL4063911,CHEMBL4567961,FP,1.0
CHEMBL4556149,CHEMBL4582276,FP,1.0
CHEMBL4567961,CHEMBL4063911,FP,1.0
CHEMBL4582276,CHEMBL4556149,FP,1.0
CHEMBL4087485,CHEMBL4066114,FP,1.0
CHEMBL4066114,CHEMBL4087485,FP,1.0
CHEMBL4102353,CHEMBL4099889,FP,0.9694656488549618
CHEMBL4099889,CHEMBL4102353,FP,0.9694656488549618
CHEMBL4099889,CHEMBL4092141,FP,0.9545454545454546
CHEMBL4092141,CHEMBL4099889,FP,0.9545454545454546
CHEMBL4092141,CHEMBL4080223,FP,0.9694656488549618
CHEMBL4092141,CHEMBL4064433,FP,0.9548872180451128
CHEMBL4080223,CHEMBL4092141,FP,0.9694656488549618
CHEMBL4080223,CHEMBL4064433,FP,0.9846153846153847
CHEMBL4073016,CHEMBL4064433,FP,0.9621212121212122
CHEMBL4073016,CHEMBL4104465,FP,0.9534883720930233
CHEMBL4064433,CHEMBL4092141,FP,0.9548872180451128
CHEMBL4064433,CHEMBL4080223,FP,0.9846153846153847
CHEMBL4064433,CHEMBL4073016,FP,0.9621212121212122
CHEMBL4104465,CHEMBL4073016,FP,0.9534883720930233
CHEMBL4092113,CHEMBL4086839,FP,1.0
CHEMBL4064592,CHEMBL4105522,FP,1.0
CHEMBL4086839,CHEMBL4092113,FP,1.0
CHEMBL4105522,CHEMBL4064592,FP,1.0
CHEMBL4065105,CHEMBL4086541,FP,1.0
CHEMBL4086541,CHEMBL4065105,FP,1.0
CHEMBL4103128,CHEMBL4067360,FP,1.0
CHEMBL4067360,CHEMBL4103128,FP,1.0
CHEMBL4073941,CHEMBL4068042,FP,0.9565217391304348
CHEMBL4068042,CHEMBL4073941,FP,0.9565217391304348
CHEMBL4520755,CHEMBL4442416,FP,1.0
CHEMBL4442416,CHEMBL4520755,FP,1.0
CHEMBL4460797,CHEMBL4464943,FP,1.0
CHEMBL4464943,CHEMBL4460797,FP,1.0
CHEMBL4074253,CHEMBL4083317,FP,0.9565217391304348
CHEMBL4083317,CHEMBL4074253,FP,0.9565217391304348
CHEMBL4092134,CHEMBL4079192,FP,1.0
CHEMBL4079192,CHEMBL4092134,FP,1.0
CHEMBL4066041,CHEMBL4093614,FP,1.0
CHEMBL4093614,CHEMBL4066041,FP,1.0
CHEMBL4066131,CHEMBL4087502,FP,1.0
CHEMBL4066131,CHEMBL4098160,FP,1.0
CHEMBL4087502,CHEMBL4066131,FP,1.0
CHEMBL4087502,CHEMBL4098160,FP,1.0
CHEMBL4098160,CHEMBL4066131,FP,1.0
CHEMBL4098160,CHEMBL4087502,FP,1.0
CHEMBL4100488,CHEMBL4081526,FP,1.0
CHEMBL4081526,CHEMBL4100488,FP,1.0
CHEMBL4066553,CHEMBL5073339,FP,1.0
CHEMBL4066553,CHEMBL5077758,FP,1.0
CHEMBL5073339,CHEMBL4066553,FP,1.0
CHEMBL5073339,CHEMBL5077758,FP,1.0
CHEMBL5077758,CHEMBL4066553,FP,1.0
CHEMBL5077758,CHEMBL5073339,FP,1.0
CHEMBL4094199,CHEMBL4066668,FP,0.9538461538461539
CHEMBL4066668,CHEMBL4094199,FP,0.9538461538461539
CHEMBL4075373,CHEMBL4070999,FP,1.0
CHEMBL4070999,CHEMBL4075373,FP,1.0
CHEMBL452051,CHEMBL461571,FP,1.0
CHEMBL562864,CHEMBL564902,FP,1.0
CHEMBL552240,CHEMBL549746,FP,1.0
CHEMBL461571,CHEMBL452051,FP,1.0
CHEMBL560160,CHEMBL564036,FP,1.0
CHEMBL564036,CHEMBL560160,FP,1.0
CHEMBL549746,CHEMBL552240,FP,1.0
CHEMBL564902,CHEMBL562864,FP,1.0
CHEMBL4098297,CHEMBL4080256,FP,1.0
CHEMBL4080256,CHEMBL4098297,FP,1.0
CHEMBL4068071,CHEMBL4095460,FP,1.0
CHEMBL4095460,CHEMBL4068071,FP,1.0
CHEMBL4080306,CHEMBL4075298,FP,1.0
CHEMBL4075298,CHEMBL4080306,FP,1.0
CHEMBL4535115,CHEMBL4528622,FP,1.0
CHEMBL4285600,CHEMBL4277247,FP,1.0
CHEMBL4287799,CHEMBL4453693,FP,1.0
CHEMBL4515950,CHEMBL4555199,FP,1.0
CHEMBL4277247,CHEMBL4285600,FP,1.0
CHEMBL4453693,CHEMBL4287799,FP,1.0
CHEMBL4516675,CHEMBL4457600,FP,1.0
CHEMBL4757223,CHEMBL4749250,FP,1.0
CHEMBL4746047,CHEMBL4783277,FP,1.0
CHEMBL4758329,CHEMBL4290128,FP,1.0
CHEMBL4528622,CHEMBL4535115,FP,1.0
CHEMBL4290128,CHEMBL4758329,FP,1.0
CHEMBL4555199,CHEMBL4515950,FP,1.0
CHEMBL4457600,CHEMBL4516675,FP,1.0
CHEMBL4518668,CHEMBL4569896,FP,1.0
CHEMBL4518668,CHEMBL4533420,FP,1.0
CHEMBL4779306,CHEMBL4749352,FP,1.0
CHEMBL4779306,CHEMBL4777159,FP,1.0
CHEMBL4569896,CHEMBL4518668,FP,1.0
CHEMBL4569896,CHEMBL4533420,FP,1.0
CHEMBL4749352,CHEMBL4779306,FP,1.0
CHEMBL4749352,CHEMBL4777159,FP,1.0
CHEMBL4533420,CHEMBL4518668,FP,1.0
CHEMBL4533420,CHEMBL4569896,FP,1.0
CHEMBL4777159,CHEMBL4779306,FP,1.0
CHEMBL4777159,CHEMBL4749352,FP,1.0
CHEMBL4783277,CHEMBL4746047,FP,1.0
CHEMBL4749250,CHEMBL4757223,FP,1.0
CHEMBL4076244,CHEMBL4068842,FP,1.0
CHEMBL4076244,CHEMBL4080773,FP,1.0
CHEMBL4068842,CHEMBL4076244,FP,1.0
CHEMBL4068842,CHEMBL4080773,FP,1.0
CHEMBL4080773,CHEMBL4076244,FP,1.0
CHEMBL4080773,CHEMBL4068842,FP,1.0
CHEMBL4096656,CHEMBL4069425,FP,1.0
CHEMBL4069425,CHEMBL4096656,FP,1.0
CHEMBL4082238,CHEMBL4069597,FP,1.0
CHEMBL4069597,CHEMBL4082238,FP,1.0
CHEMBL4070228,CHEMBL4097408,FP,1.0
CHEMBL4097408,CHEMBL4070228,FP,1.0
CHEMBL4070417,CHEMBL4100380,FP,1.0
CHEMBL4078972,CHEMBL4092258,FP,1.0
CHEMBL4100380,CHEMBL4070417,FP,1.0
CHEMBL4092258,CHEMBL4078972,FP,1.0
CHEMBL4086242,CHEMBL4071145,FP,1.0
CHEMBL4086242,CHEMBL4072884,FP,1.0
CHEMBL4071145,CHEMBL4086242,FP,1.0
CHEMBL4071145,CHEMBL4072884,FP,1.0
CHEMBL4072884,CHEMBL4086242,FP,1.0
CHEMBL4072884,CHEMBL4071145,FP,1.0
CHEMBL4554776,CHEMBL4091966,FP,1.0
CHEMBL4091966,CHEMBL4554776,FP,1.0
CHEMBL4102616,CHEMBL4097330,FP,1.0
CHEMBL4097330,CHEMBL4102616,FP,1.0
CHEMBL4080881,CHEMBL4105113,FP,1.0
CHEMBL4105113,CHEMBL4080881,FP,1.0
CHEMBL4071462,CHEMBL4096987,FP,1.0
CHEMBL4096987,CHEMBL4071462,FP,1.0
CHEMBL4076113,CHEMBL4075804,FP,1.0
CHEMBL4075804,CHEMBL4076113,FP,1.0
CHEMBL4640982,CHEMBL4072115,FP,1.0
CHEMBL4072115,CHEMBL4640982,FP,1.0
CHEMBL4090617,CHEMBL4104151,FP,0.9545454545454546
CHEMBL4104151,CHEMBL4090617,FP,0.9545454545454546
CHEMBL4099416,CHEMBL4072499,FP,1.0
CHEMBL4072499,CHEMBL4099416,FP,1.0
CHEMBL4759685,CHEMBL4746428,FP,1.0
CHEMBL4759685,CHEMBL4745141,FP,1.0
CHEMBL4759685,CHEMBL4750046,FP,1.0
CHEMBL4746428,CHEMBL4759685,FP,1.0
CHEMBL4746428,CHEMBL4745141,FP,1.0
CHEMBL4746428,CHEMBL4750046,FP,1.0
CHEMBL4745141,CHEMBL4759685,FP,1.0
CHEMBL4745141,CHEMBL4746428,FP,1.0
CHEMBL4745141,CHEMBL4750046,FP,1.0
CHEMBL4750046,CHEMBL4759685,FP,1.0
CHEMBL4750046,CHEMBL4746428,FP,1.0
CHEMBL4750046,CHEMBL4745141,FP,1.0
CHEMBL4079772,CHEMBL4073835,FP,1.0
CHEMBL4079772,CHEMBL4094417,FP,1.0
CHEMBL4073835,CHEMBL4079772,FP,1.0
CHEMBL4073835,CHEMBL4094417,FP,1.0
CHEMBL4094417,CHEMBL4079772,FP,1.0
CHEMBL4094417,CHEMBL4073835,FP,1.0
CHEMBL4101085,CHEMBL4074346,FP,1.0
CHEMBL4098920,CHEMBL4093430,FP,1.0
CHEMBL4074346,CHEMBL4101085,FP,1.0
CHEMBL4093430,CHEMBL4098920,FP,1.0
CHEMBL4087925,CHEMBL4077164,FP,1.0
CHEMBL4078572,CHEMBL4075270,FP,1.0
CHEMBL4075270,CHEMBL4078572,FP,1.0
CHEMBL4077164,CHEMBL4087925,FP,1.0
CHEMBL4099693,CHEMBL4077711,FP,1.0
CHEMBL4077711,CHEMBL4099693,FP,1.0
CHEMBL4087368,CHEMBL4077738,FP,1.0
CHEMBL4077738,CHEMBL4087368,FP,1.0
CHEMBL4094869,CHEMBL4078348,FP,1.0
CHEMBL4078348,CHEMBL4094869,FP,1.0
CHEMBL4091742,CHEMBL4081459,FP,1.0
CHEMBL4081459,CHEMBL4091742,FP,1.0
CHEMBL4169181,CHEMBL4168477,FP,1.0
CHEMBL4172564,CHEMBL4165348,FP,1.0
CHEMBL4175968,CHEMBL4165747,FP,1.0
CHEMBL4175968,CHEMBL4173661,FP,1.0
CHEMBL4175968,CHEMBL4177034,FP,1.0
CHEMBL4165747,CHEMBL4175968,FP,1.0
CHEMBL4165747,CHEMBL4173661,FP,1.0
CHEMBL4165747,CHEMBL4177034,FP,1.0
CHEMBL4080520,CHEMBL4098541,FP,1.0
CHEMBL4162222,CHEMBL4169495,FP,1.0
CHEMBL4165348,CHEMBL4172564,FP,1.0
CHEMBL4168477,CHEMBL4169181,FP,1.0
CHEMBL4169495,CHEMBL4162222,FP,1.0
CHEMBL4173661,CHEMBL4175968,FP,1.0
CHEMBL4173661,CHEMBL4165747,FP,1.0
CHEMBL4173661,CHEMBL4177034,FP,1.0
CHEMBL4177034,CHEMBL4175968,FP,1.0
CHEMBL4177034,CHEMBL4165747,FP,1.0
CHEMBL4177034,CHEMBL4173661,FP,1.0
CHEMBL4098541,CHEMBL4080520,FP,1.0
CHEMBL4081049,CHEMBL4105299,FP,1.0
CHEMBL4105299,CHEMBL4081049,FP,1.0
CHEMBL4571021,CHEMBL4570517,FP,0.9821428571428571
CHEMBL4570517,CHEMBL4571021,FP,0.9821428571428571
CHEMBL4534308,CHEMBL4448118,FP,0.9814814814814815
CHEMBL4448118,CHEMBL4534308,FP,0.9814814814814815
CHEMBL4633865,CHEMBL4635963,FP,1.0
CHEMBL4633865,CHEMBL4638068,FP,1.0
CHEMBL4633865,CHEMBL4648821,FP,0.9857142857142858
CHEMBL4633865,CHEMBL4649120,FP,1.0
CHEMBL4633865,CHEMBL4636444,FP,1.0
CHEMBL4635963,CHEMBL4633865,FP,1.0
CHEMBL4635963,CHEMBL4638068,FP,1.0
CHEMBL4635963,CHEMBL4648821,FP,0.9857142857142858
CHEMBL4635963,CHEMBL4649120,FP,1.0
CHEMBL4635963,CHEMBL4636444,FP,1.0
CHEMBL4638068,CHEMBL4633865,FP,1.0
CHEMBL4638068,CHEMBL4635963,FP,1.0
CHEMBL4638068,CHEMBL4648821,FP,0.9857142857142858
CHEMBL4638068,CHEMBL4649120,FP,1.0
CHEMBL4638068,CHEMBL4636444,FP,1.0
CHEMBL4648821,CHEMBL4633865,FP,0.9857142857142858
CHEMBL4648821,CHEMBL4635963,FP,0.9857142857142858
CHEMBL4648821,CHEMBL4638068,FP,0.9857142857142858
CHEMBL4648821,CHEMBL4649120,FP,0.9857142857142858
CHEMBL4648821,CHEMBL4636444,FP,0.9857142857142858
CHEMBL4648821,CHEMBL4639678,FP,0.9571428571428572
CHEMBL4649120,CHEMBL4633865,FP,1.0
CHEMBL4649120,CHEMBL4635963,FP,1.0
CHEMBL4649120,CHEMBL4638068,FP,1.0
CHEMBL4649120,CHEMBL4648821,FP,0.9857142857142858
CHEMBL4649120,CHEMBL4636444,FP,1.0
